experiment,frequency,shell,threads,utility,op1,op2,sysfs-powercap-rapl,perf-ipc,perf-freq,ipc-estimate,metricq
14,0,1,24,1576,0,0,505.091759,4.461822,1.992492,0.000000,1230.980000
13,0,1,24,2184,0,0,508.098141,3.488662,1.991504,0.000000,1233.500000
3,0,1,24,55704,0,0,432.097900,2.121849,1.993627,0.000000,1145.800000
9,0,1,24,55662,0,0,430.372058,2.117991,1.993633,0.000000,1143.440000
11,0,1,24,12408,0,0,422.882967,0.064477,1.993514,0.000000,1134.020000
6,0,1,24,220938364,0,0,549.063053,3.999996,1.991204,0.000000,1282.560000
4,0,1,32,1586825500,0,0,463.314824,2.633466,1.993314,0.000000,1183.200000
5,0,1,32,383786,0,0,498.375845,5.379654,1.993336,0.000000,1223.480000
8,0,1,32,1919,0,0,511.119749,2.968377,1.992090,0.000000,1237.320000
14,0,1,32,1563,0,0,534.838360,4.456388,1.992138,0.000000,1265.920000
13,0,1,32,2084,0,0,535.116670,3.348204,1.990796,0.000000,1264.900000
3,0,1,32,55526,0,0,443.271933,2.122108,1.993482,0.000000,1159.840000
9,0,1,32,55491,0,0,443.130727,2.118056,1.993484,0.000000,1158.660000
11,0,1,32,12370,0,0,431.633318,0.064477,1.993374,0.000000,1144.700000
6,0,1,32,218938634,0,0,591.857863,3.995299,1.990915,0.000000,1334.900000
4,0,1,40,1580678100,0,0,477.149312,2.632569,1.993089,0.000000,1198.740000
5,0,1,40,387418,0,0,519.762409,5.384474,1.993203,0.000000,1249.320000
8,0,1,40,1923,0,0,535.078824,2.972982,1.992036,0.000000,1265.180000
14,0,1,40,1549,0,0,565.185811,4.451247,1.991448,0.000000,1299.820000
13,0,1,40,1939,0,0,557.363345,3.144150,1.989320,0.000000,1290.200000
3,0,1,40,55359,0,0,451.240958,2.122168,1.993394,0.000000,1168.840000
9,0,1,40,55336,0,0,451.199109,2.118165,1.993435,0.000000,1167.900000
11,0,1,40,12332,0,0,437.579270,0.064477,1.993277,0.000000,1150.840000
6,0,1,40,215706816,0,0,604.424687,3.984210,1.989447,0.000000,1347.720000
4,0,1,48,1575729395,0,0,491.225246,2.632576,1.992623,0.000000,1214.500000
5,0,1,48,383029,0,0,541.003286,5.387641,1.992761,0.000000,1275.500000
8,0,1,48,1921,0,0,558.859030,2.978181,1.991295,0.000000,1292.920000
14,0,1,48,1524,0,0,592.378327,4.446714,1.990543,0.000000,1334.600000
13,0,1,48,1772,0,0,575.812940,2.892621,1.988637,0.000000,1309.740000
3,0,1,48,55179,0,0,459.238153,2.122231,1.993277,0.000000,1178.600000
9,0,1,48,55138,0,0,458.894708,2.117963,1.993316,0.000000,1177.240000
11,0,1,48,12293,0,0,443.363862,0.064477,1.993044,0.000000,1157.080000
6,0,1,48,210791770,0,0,609.016818,3.970548,1.983472,0.000000,1352.420000
4,0,1,56,1569850799,0,0,504.234735,2.631091,1.991176,0.000000,1230.080000
5,0,1,56,384311,0,0,562.405314,5.388541,1.991449,0.000000,1301.960000
8,0,1,56,1912,0,0,582.000557,2.986069,1.989626,0.000000,1321.820000
14,0,1,56,1466,0,0,614.863831,4.409344,1.988177,0.000000,1359.420000
13,0,1,56,1598,0,0,589.367981,2.654366,1.987209,0.000000,1325.780000
3,0,1,56,54956,0,0,466.478323,2.121819,1.992065,0.000000,1187.020000
9,0,1,56,54950,0,0,466.732691,2.117974,1.992154,0.000000,1186.220000
11,0,1,56,12247,0,0,447.758107,0.064476,1.991938,0.000000,1162.420000
6,0,1,56,188438372,0,0,612.235501,3.962683,1.796884,0.000000,1354.180000
4,0,1,64,1558059604,0,0,510.175235,2.630456,1.990303,0.000000,1236.760000
5,0,1,64,389052,0,0,577.478909,5.385488,1.990776,0.000000,1317.580000
8,0,1,64,1900,0,0,610.304246,2.983975,1.988636,0.000000,1351.400000
14,0,1,64,1456,0,0,649.338963,4.418713,1.988415,0.000000,1396.600000
13,0,1,64,1586,0,0,626.768064,2.772769,1.987788,0.000000,1366.340000
3,0,1,64,54586,0,0,458.602184,2.121943,1.991320,0.000000,1177.740000
9,0,1,64,54562,0,0,455.024130,2.117716,1.991410,0.000000,1171.200000
11,0,1,64,12170,0,0,443.756268,0.064476,1.991182,0.000000,1157.280000
6,0,1,64,186503706,0,0,659.660867,3.969060,1.820359,0.000000,1408.320000
4,0,1,72,1548437158,0,0,521.572679,2.630555,1.990292,0.000000,1246.800000
5,0,1,72,386058,0,0,596.538740,5.381113,1.990602,0.000000,1338.560000
8,0,1,72,1891,0,0,633.725071,2.982184,1.988425,0.000000,1378.580000
14,0,1,72,1446,0,0,680.731582,4.425220,1.988843,0.000000,1432.060000
13,0,1,72,1576,0,0,658.301661,2.853847,1.987783,0.000000,1402.600000
3,0,1,72,53962,0,0,420.731249,2.122007,1.990337,0.000000,1132.600000
9,0,1,72,53807,0,0,401.344142,2.118029,1.989867,0.000000,1109.260000
11,0,1,72,12097,0,0,443.536965,0.064476,1.990943,0.000000,1155.400000
6,0,1,72,185071590,0,0,708.055485,3.972430,1.840104,0.000000,1461.080000
4,0,1,80,1539568101,0,0,543.400748,2.630851,1.990118,0.000000,1273.540000
5,0,1,80,379269,0,0,627.038111,5.389074,1.990520,0.000000,1373.740000
8,0,1,80,1881,0,0,658.516016,2.981555,1.988578,0.000000,1407.940000
14,0,1,80,1434,0,0,712.235887,4.429164,1.988966,0.000000,1467.580000
13,0,1,80,1564,0,0,688.390517,2.900272,1.987760,0.000000,1436.740000
3,0,1,80,53959,0,0,485.648295,2.121916,1.991150,0.000000,1207.080000
9,0,1,80,53928,0,0,485.123606,2.118009,1.991215,0.000000,1205.100000
11,0,1,80,12025,0,0,460.570663,0.064476,1.990647,0.000000,1173.520000
6,0,1,80,183455526,0,0,757.584018,3.974206,1.854805,0.000000,1514.880000
4,0,1,88,1531432461,0,0,556.117749,2.630498,1.989927,0.000000,1287.160000
5,0,1,88,374668,0,0,649.856787,5.384603,1.990200,0.000000,1399.400000
8,0,1,88,1868,0,0,685.746679,2.981433,1.988606,0.000000,1437.100000
14,0,1,88,1425,0,0,744.159289,4.433238,1.989366,0.000000,1503.220000
13,0,1,88,1553,0,0,716.691887,2.904175,1.987629,0.000000,1468.220000
3,0,1,88,53673,0,0,493.367195,2.121959,1.990977,0.000000,1215.420000
9,0,1,88,53643,0,0,490.840764,2.118046,1.990965,0.000000,1210.580000
11,0,1,88,11961,0,0,463.452994,0.064476,1.990300,0.000000,1176.520000
6,0,1,88,181976419,0,0,795.475525,3.974150,1.867233,0.000000,1558.880000
4,0,1,96,1523201648,0,0,570.185065,2.629842,1.989853,0.000000,1303.100000
5,0,1,96,374231,0,0,675.128186,5.385306,1.990191,0.000000,1428.180000
8,0,1,96,1857,0,0,711.274779,2.982204,1.988372,0.000000,1465.260000
14,0,1,96,1417,0,0,773.376210,4.431669,1.989085,0.000000,1537.660000
13,0,1,96,1541,0,0,741.531767,2.857606,1.987107,0.000000,1494.940000
3,0,1,96,53362,0,0,504.607075,2.121928,1.990918,0.000000,1228.160000
9,0,1,96,53339,0,0,501.910447,2.117988,1.990660,0.000000,1223.240000
11,0,1,96,11896,0,0,471.209700,0.064476,1.990393,0.000000,1187.140000
6,0,1,96,179796994,0,0,802.581314,3.972051,1.876594,0.000000,1564.780000
4,0,1,104,1514118845,0,0,586.866651,2.629950,1.989856,0.000000,1320.000000
5,0,1,104,374856,0,0,696.130782,5.387540,1.990255,0.000000,1452.760000
8,0,1,104,1852,0,0,733.938643,2.984333,1.988256,0.000000,1492.280000
14,0,1,104,1406,0,0,804.543299,4.433432,1.988713,0.000000,1571.860000
13,0,1,104,1529,0,0,759.568314,2.763560,1.986868,0.000000,1513.660000
3,0,1,104,53069,0,0,512.732870,2.121926,1.990688,0.000000,1237.160000
9,0,1,104,53041,0,0,511.369678,2.118102,1.990773,0.000000,1233.900000
11,0,1,104,11826,0,0,475.276590,0.064476,1.990379,0.000000,1189.800000
6,0,1,104,176961114,0,0,810.759704,3.964660,1.857957,0.000000,1568.120000
4,0,1,112,1510076081,0,0,600.267576,2.631521,1.990344,0.000000,1336.460000
5,0,1,112,399285,0,0,720.236311,5.391421,1.990650,0.000000,1481.860000
8,0,1,112,1839,0,0,759.328147,2.988130,1.988948,0.000000,1521.320000
14,0,1,112,1362,0,0,811.277563,4.406365,1.988142,0.000000,1576.740000
13,0,1,112,1506,0,0,774.702482,2.652964,1.987941,0.000000,1528.500000
3,0,1,112,52755,0,0,527.240303,2.121761,1.991264,0.000000,1251.660000
9,0,1,112,52600,0,0,525.203571,2.118031,1.990980,0.000000,1249.100000
11,0,1,112,11765,0,0,486.270746,0.064476,1.990892,0.000000,1201.220000
6,0,1,112,173166613,0,0,816.567576,3.960615,1.769297,0.000000,1569.280000
4,0,1,8,1,0,0,301.428753,2.629468,1.994985,0.000000,995.240000
5,0,1,8,1,0,0,307.533012,5.428124,1.994964,0.000000,1003.580000
8,0,1,8,1,0,0,428.842153,2.959143,1.994528,0.000000,1142.700000
14,0,1,8,1,0,0,434.772603,4.495632,1.994811,0.000000,1151.220000
13,0,1,8,1,0,0,438.635169,3.619524,1.994419,0.000000,1153.760000
3,0,1,8,1,0,0,295.303201,2.120662,1.995064,0.000000,988.420000
9,0,1,8,1,0,0,291.609538,2.116118,1.995042,0.000000,987.580000
11,0,1,8,1,0,0,289.598639,0.064473,1.994881,0.000000,983.540000
6,0,1,8,1,0,0,446.929054,4.006513,1.994563,0.000000,1166.840000
4,0,1,16,1,0,0,311.007059,2.629596,1.994502,0.000000,1008.060000
5,0,1,16,1,0,0,330.030608,5.404684,1.994445,0.000000,1028.640000
8,0,1,16,1,0,0,451.566134,2.960985,1.994508,0.000000,1170.840000
14,0,1,16,1,0,0,467.212676,4.484913,1.995049,0.000000,1187.420000
13,0,1,16,1,0,0,469.283902,3.573957,1.994522,0.000000,1191.120000
3,0,1,16,1,0,0,304.413430,2.121223,1.994554,0.000000,997.380000
9,0,1,16,1,0,0,302.683421,2.117075,1.994636,0.000000,995.880000
11,0,1,16,1,0,0,294.490064,0.064474,1.994498,0.000000,988.540000
6,0,1,16,1,0,0,496.119665,4.003146,1.994377,0.000000,1219.660000
4,0,1,24,1,0,0,326.211577,2.631116,1.994224,0.000000,1022.220000
5,0,1,24,1,0,0,348.988407,5.401446,1.993693,0.000000,1051.360000
8,0,1,24,1,0,0,476.320258,2.964403,1.994433,0.000000,1197.640000
14,0,1,24,1,0,0,494.577176,4.480668,1.994744,0.000000,1221.340000
13,0,1,24,1,0,0,497.271060,3.487044,1.993838,0.000000,1224.280000
3,0,1,24,1,0,0,311.890665,2.121163,1.994265,0.000000,1005.480000
9,0,1,24,1,0,0,310.254535,2.117382,1.994287,0.000000,1004.900000
11,0,1,24,1,0,0,298.916488,0.064475,1.994118,0.000000,994.680000
6,0,1,24,1,0,0,538.077438,3.999992,1.993953,0.000000,1272.560000
4,0,1,32,1,0,0,453.935316,2.632643,1.995103,0.000000,1174.060000
5,0,1,32,1,0,0,487.626803,5.389981,1.995173,0.000000,1213.440000
8,0,1,32,1,0,0,499.808404,2.967289,1.994294,0.000000,1228.000000
14,0,1,32,1,0,0,523.450557,4.466814,1.994455,0.000000,1256.160000
13,0,1,32,1,0,0,523.449261,3.349839,1.992836,0.000000,1255.060000
3,0,1,32,1,0,0,431.559538,2.121787,1.995301,0.000000,1148.500000
9,0,1,32,1,0,0,430.746129,2.117492,1.995326,0.000000,1146.860000
11,0,1,32,1,0,0,420.679325,0.064475,1.995246,0.000000,1134.380000
6,0,1,32,1,0,0,580.390755,3.995438,1.993265,0.000000,1326.200000
4,0,1,40,1,0,0,466.453829,2.631958,1.994583,0.000000,1190.100000
5,0,1,40,1,0,0,509.068892,5.391353,1.994831,0.000000,1240.600000
8,0,1,40,1,0,0,523.760440,2.970580,1.993986,0.000000,1256.740000
14,0,1,40,1,0,0,554.065653,4.461470,1.993661,0.000000,1292.300000
13,0,1,40,1,0,0,545.507828,3.145108,1.991847,0.000000,1281.620000
3,0,1,40,1,0,0,439.859193,2.121782,1.995022,0.000000,1159.340000
9,0,1,40,1,0,0,439.517932,2.117611,1.995086,0.000000,1157.660000
11,0,1,40,1,0,0,425.125749,0.064475,1.995060,0.000000,1140.000000
6,0,1,40,1,0,0,569.676625,3.986947,1.992013,0.000000,1313.520000
4,0,1,48,1,0,0,480.497952,2.631704,1.994400,0.000000,1205.600000
5,0,1,48,1,0,0,529.343716,5.394611,1.994155,0.000000,1265.880000
8,0,1,48,1,0,0,546.695234,2.976163,1.993243,0.000000,1284.260000
14,0,1,48,1,0,0,580.779435,4.449552,1.992913,0.000000,1326.180000
13,0,1,48,1,0,0,563.219982,2.892890,1.990956,0.000000,1301.440000
3,0,1,48,1,0,0,448.012419,2.122089,1.994782,0.000000,1169.080000
9,0,1,48,1,0,0,447.776589,2.117680,1.994937,0.000000,1167.200000
11,0,1,48,1,0,0,432.048481,0.064475,1.994654,0.000000,1147.000000
6,0,1,48,1,0,0,543.885586,3.970863,1.984067,0.000000,1282.880000
4,0,1,56,1,0,0,492.652398,2.632432,1.994136,0.000000,1220.500000
5,0,1,56,1,0,0,550.699212,5.391034,1.994146,0.000000,1292.120000
8,0,1,56,1,0,0,568.998168,2.985271,1.992182,0.000000,1311.860000
14,0,1,56,1,0,0,596.697964,4.419037,1.991673,0.000000,1344.380000
13,0,1,56,1,0,0,575.353118,2.652477,1.990756,0.000000,1316.660000
3,0,1,56,1,0,0,456.128307,2.122106,1.994607,0.000000,1178.860000
9,0,1,56,1,0,0,455.462338,2.117796,1.995098,0.000000,1177.320000
11,0,1,56,1,0,0,436.541931,0.064475,1.994606,0.000000,1153.360000
6,0,1,56,1,0,0,541.517084,3.965418,1.794209,0.000000,1279.600000
4,0,1,64,1,0,0,504.349606,2.632523,1.992406,0.000000,1235.600000
5,0,1,64,1,0,0,571.295752,5.377179,1.992542,0.000000,1316.580000
8,0,1,64,1,0,0,603.252231,2.981680,1.990113,0.000000,1351.360000
14,0,1,64,1,0,0,641.726212,4.423152,1.990206,0.000000,1396.840000
13,0,1,64,1,0,0,617.260073,2.771826,1.989585,0.000000,1365.560000
3,0,1,64,1,0,0,463.435618,2.121895,1.993035,0.000000,1187.320000
9,0,1,64,1,0,0,462.982824,2.117803,1.993045,0.000000,1185.420000
11,0,1,64,1,0,0,440.411194,0.064475,1.993187,0.000000,1158.580000
6,0,1,64,1,0,0,649.341150,3.971225,1.816966,0.000000,1409.080000
4,0,1,72,1,0,0,518.914290,2.632674,1.992118,0.000000,1251.200000
5,0,1,72,1,0,0,592.456964,5.385866,1.991266,0.000000,1342.180000
8,0,1,72,1,0,0,626.712746,2.981428,1.990020,0.000000,1380.600000
14,0,1,72,1,0,0,672.048974,4.431985,1.989945,0.000000,1432.740000
13,0,1,72,1,0,0,650.018069,2.853637,1.988879,0.000000,1403.460000
3,0,1,72,1,0,0,471.288031,2.122112,1.992460,0.000000,1196.540000
9,0,1,72,1,0,0,470.530293,2.117996,1.992604,0.000000,1194.140000
11,0,1,72,1,0,0,444.353664,0.064475,1.992549,0.000000,1163.300000
6,0,1,72,1,0,0,694.459248,3.974195,1.835763,0.000000,1460.800000
4,0,1,80,1,0,0,530.583114,2.632274,1.991827,0.000000,1265.660000
5,0,1,80,1,0,0,613.605342,5.386287,1.991626,0.000000,1366.720000
8,0,1,80,1,0,0,649.719025,2.979549,1.989883,0.000000,1408.480000
14,0,1,80,1,0,0,702.789394,4.434719,1.989529,0.000000,1468.060000
13,0,1,80,1,0,0,679.186569,2.898781,1.988569,0.000000,1438.000000
3,0,1,80,1,0,0,479.440527,2.121768,1.992089,0.000000,1206.340000
9,0,1,80,1,0,0,478.271707,2.118127,1.991971,0.000000,1204.120000
11,0,1,80,1,0,0,451.592174,0.064475,1.991970,0.000000,1170.220000
6,0,1,80,1,0,0,740.378504,3.976080,1.851274,0.000000,1515.520000
4,0,1,88,1,0,0,542.701638,2.632417,1.991283,0.000000,1281.620000
5,0,1,88,1,0,0,636.776531,5.382341,1.991162,0.000000,1394.340000
8,0,1,88,1,0,0,674.213867,2.979659,1.989373,0.000000,1436.140000
14,0,1,88,1,0,0,731.445898,4.436370,1.989296,0.000000,1502.700000
13,0,1,88,1,0,0,704.042173,2.902390,1.988212,0.000000,1468.080000
3,0,1,88,1,0,0,486.774226,2.121913,1.991752,0.000000,1215.160000
9,0,1,88,1,0,0,485.926329,2.118009,1.991526,0.000000,1213.320000
11,0,1,88,1,0,0,455.924604,0.064475,1.991782,0.000000,1175.820000
6,0,1,88,1,0,0,774.741804,3.975427,1.863196,0.000000,1559.100000
4,0,1,96,1,0,0,558.414954,2.630782,1.990635,0.000000,1299.420000
5,0,1,96,1,0,0,663.169413,5.380139,1.990906,0.000000,1425.960000
8,0,1,96,1,0,0,699.467334,2.981458,1.988657,0.000000,1465.560000
14,0,1,96,1,0,0,758.783016,4.431718,1.988796,0.000000,1537.620000
13,0,1,96,1,0,0,726.723481,2.856145,1.987099,0.000000,1493.900000
3,0,1,96,1,0,0,495.100239,2.121942,1.991325,0.000000,1225.320000
9,0,1,96,1,0,0,493.954314,2.118178,1.990368,0.000000,1222.580000
11,0,1,96,1,0,0,463.109675,0.064475,1.991190,0.000000,1185.760000
6,0,1,96,1,0,0,778.836199,3.973576,1.872962,0.000000,1564.740000
4,0,1,104,1,0,0,577.001984,2.632015,1.990575,0.000000,1320.620000
5,0,1,104,1,0,0,686.898057,5.382849,1.990691,0.000000,1455.960000
8,0,1,104,1,0,0,721.640807,2.983167,1.988432,0.000000,1493.820000
14,0,1,104,1,0,0,788.346518,4.426840,1.987827,0.000000,1572.220000
13,0,1,104,1,0,0,742.999618,2.761108,1.986460,0.000000,1514.260000
3,0,1,104,1,0,0,508.119745,2.121960,1.991110,0.000000,1241.760000
9,0,1,104,1,0,0,506.892065,2.118133,1.990881,0.000000,1238.420000
11,0,1,104,1,0,0,471.574885,0.064475,1.990653,0.000000,1195.760000
6,0,1,104,1,0,0,783.379114,3.966529,1.854077,0.000000,1567.820000
4,0,1,112,1,0,0,590.207527,2.631784,1.990156,0.000000,1337.620000
5,0,1,112,1,0,0,707.066736,5.392749,1.990123,0.000000,1481.520000
8,0,1,112,1,0,0,743.669163,2.987179,1.988278,0.000000,1521.360000
14,0,1,112,1,0,0,792.480487,4.417076,1.986824,0.000000,1577.340000
13,0,1,112,1,0,0,756.403628,2.651232,1.986308,0.000000,1529.600000
3,0,1,112,1,0,0,519.150925,2.121909,1.989302,0.000000,1252.940000
9,0,1,112,1,0,0,515.962804,2.118142,1.990561,0.000000,1250.020000
11,0,1,112,1,0,0,478.445706,0.064475,1.989604,0.000000,1202.320000
6,0,1,112,1,0,0,784.956993,3.963330,1.764560,0.000000,1569.080000
4,0,2,8,2383595660,0,0,461.551171,2.634549,2.991797,0.000000,1182.367347
5,0,2,8,569973,0,0,473.452299,5.350894,2.894513,0.000000,1196.660000
8,0,2,8,3102,0,0,485.054214,3.125841,2.894964,0.000000,1210.100000
14,0,2,8,2347,0,0,496.225706,4.481699,2.913342,0.000000,1221.160000
13,0,2,8,3158,0,0,498.459782,3.313706,2.986932,0.000000,1221.640000
3,0,2,8,84439,0,0,449.814544,2.121618,2.991834,0.000000,1167.680000
9,0,2,8,84400,0,0,449.910628,2.118160,2.991753,0.000000,1167.080000
11,0,2,8,18808,0,0,445.890037,0.064482,2.991719,0.000000,1160.300000
6,0,2,8,247276329,0,0,491.880989,4.009104,2.188652,0.000000,1218.440000
4,0,2,16,2407229795,0,0,484.090656,2.635585,2.992665,0.000000,1209.400000
5,0,2,16,573484,0,0,513.156948,5.372680,2.895207,0.000000,1242.680000
8,0,2,16,3106,0,0,531.682045,3.140082,2.893696,0.000000,1261.280000
14,0,2,16,2320,0,0,548.323989,4.462151,2.902637,0.000000,1283.580000
13,0,2,16,2990,0,0,545.767802,3.160911,2.988964,0.000000,1278.740000
3,0,2,16,84194,0,0,464.895473,2.121522,2.992680,0.000000,1186.140000
9,0,2,16,84154,0,0,460.514214,2.117879,2.992642,0.000000,1180.060000
11,0,2,16,18752,0,0,448.346297,0.064480,2.992560,0.000000,1164.940000
6,0,2,16,245559236,0,0,544.253380,4.002246,2.189765,0.000000,1276.560000
4,0,2,24,2399092000,0,0,506.953014,2.633586,2.992455,0.000000,1235.860000
5,0,2,24,572938,0,0,555.059386,5.359177,2.894357,0.000000,1293.400000
8,0,2,24,3104,0,0,574.113269,3.162944,2.892750,0.000000,1313.320000
14,0,2,24,2274,0,0,598.460032,4.438624,2.904091,0.000000,1345.400000
13,0,2,24,2711,0,0,585.684898,2.886079,2.988801,0.000000,1327.040000
3,0,2,24,83959,0,0,481.451007,2.121581,2.992580,0.000000,1204.960000
9,0,2,24,83931,0,0,478.182244,2.117800,2.992552,0.000000,1200.320000
11,0,2,24,18702,0,0,463.789187,0.064479,2.992450,0.000000,1185.100000
6,0,2,24,243722163,0,0,591.392874,3.997252,2.189663,0.000000,1334.100000
4,0,2,32,2393282998,0,0,543.525289,2.633830,2.992183,0.000000,1279.700000
5,0,2,32,572141,0,0,591.180774,5.369933,2.893636,0.000000,1339.160000
8,0,2,32,3093,0,0,610.803006,3.191017,2.892131,0.000000,1359.500000
14,0,2,32,2179,0,0,621.026106,4.379296,2.904055,0.000000,1370.900000
13,0,2,32,2409,0,0,614.572823,2.580049,2.987735,0.000000,1362.920000
3,0,2,32,83750,0,0,504.544622,2.122411,2.992373,0.000000,1232.900000
9,0,2,32,83715,0,0,503.121876,2.117880,2.992348,0.000000,1230.660000
11,0,2,32,18656,0,0,480.634921,0.064479,2.992270,0.000000,1203.000000
6,0,2,32,240760920,0,0,614.769794,3.985891,2.188755,0.000000,1362.840000
4,0,2,40,2386916353,0,0,569.627464,2.633353,2.991959,0.000000,1312.320000
5,0,2,40,549805,0,0,591.892574,5.382674,2.807882,0.000000,1339.400000
8,0,2,40,3018,0,0,615.173685,3.254350,2.888521,0.000000,1363.300000
14,0,2,40,1937,0,0,626.446769,4.302937,2.748679,0.000000,1375.280000
13,0,2,40,2112,0,0,628.762756,2.280814,2.986327,0.000000,1377.360000
3,0,2,40,83530,0,0,518.582228,2.121930,2.992235,0.000000,1249.420000
9,0,2,40,83469,0,0,518.000378,2.117914,2.992190,0.000000,1249.340000
11,0,2,40,18609,0,0,492.146182,0.064479,2.992079,0.000000,1215.320000
6,0,2,40,235147283,0,0,622.646709,3.970108,2.185465,0.000000,1369.380000
4,0,2,48,2379226795,0,0,589.395375,2.632482,2.991626,0.000000,1337.340000
5,0,2,48,506645,0,0,591.193979,5.383929,2.607397,0.000000,1338.900000
8,0,2,48,2796,0,0,619.026532,3.225711,2.693727,0.000000,1367.600000
14,0,2,48,1737,0,0,631.125066,4.216412,2.562361,0.000000,1379.200000
13,0,2,48,1859,0,0,631.913105,2.025620,2.984350,0.000000,1380.240000
3,0,2,48,83307,0,0,536.506203,2.121868,2.991989,0.000000,1269.120000
9,0,2,48,83272,0,0,533.678832,2.118031,2.991980,0.000000,1265.900000
11,0,2,48,18558,0,0,499.287366,0.064479,2.991889,0.000000,1225.280000
6,0,2,48,211536183,0,0,624.675526,3.970840,1.986408,0.000000,1370.860000
4,0,2,56,2364346078,0,0,592.355063,2.632012,2.989188,0.000000,1339.880000
5,0,2,56,470601,0,0,593.304421,5.378972,2.426593,0.000000,1340.020000
8,0,2,56,2574,0,0,622.025872,3.197361,2.513719,0.000000,1368.420000
14,0,2,56,1543,0,0,634.672008,4.122620,2.400108,0.000000,1381.140000
13,0,2,56,1640,0,0,634.286439,1.841358,2.948019,0.000000,1381.460000
3,0,2,56,83016,0,0,552.256929,2.122027,2.990482,0.000000,1289.580000
9,0,2,56,82959,0,0,552.036508,2.117812,2.990498,0.000000,1287.400000
11,0,2,56,18495,0,0,511.713181,0.064479,2.990373,0.000000,1238.640000
6,0,2,56,188290991,0,0,628.009755,3.962824,1.795580,0.000000,1372.540000
4,0,2,64,2335984493,0,0,548.469517,2.630193,2.987046,0.000000,1285.620000
5,0,2,64,483210,0,0,570.755096,5.380422,2.603892,0.000000,1310.740000
8,0,2,64,2556,0,0,667.711970,3.186516,2.561658,0.000000,1419.100000
14,0,2,64,1531,0,0,691.226308,4.169154,2.464751,0.000000,1443.900000
13,0,2,64,1628,0,0,690.721665,2.027151,2.951550,0.000000,1445.040000
3,0,2,64,82537,0,0,561.699286,2.121793,2.989837,0.000000,1299.320000
9,0,2,64,82426,0,0,545.806258,2.117711,2.989821,0.000000,1280.360000
11,0,2,64,18385,0,0,510.384115,0.064479,2.989733,0.000000,1237.300000
6,0,2,64,186694406,0,0,681.142376,3.969681,1.845766,0.000000,1432.940000
4,0,2,72,2318901079,0,0,571.672183,2.630836,2.986541,0.000000,1310.620000
5,0,2,72,490303,0,0,609.410841,5.386717,2.636882,0.000000,1355.180000
8,0,2,72,2540,0,0,710.746725,3.182049,2.597434,0.000000,1469.860000
14,0,2,72,1520,0,0,745.299676,4.202836,2.514238,0.000000,1505.360000
13,0,2,72,1617,0,0,740.808185,2.132527,2.956705,0.000000,1501.160000
3,0,2,72,81759,0,0,535.754724,2.121778,2.988860,0.000000,1270.040000
9,0,2,72,81287,0,0,490.187021,2.117598,2.987469,0.000000,1214.420000
11,0,2,72,18120,0,0,435.519279,0.064479,2.987404,0.000000,1150.820000
6,0,2,72,184945567,0,0,734.393381,3.972798,1.884106,0.000000,1491.040000
4,0,2,80,2321224920,0,0,674.347288,2.630410,2.988139,0.000000,1432.480000
5,0,2,80,450407,0,0,717.648985,5.384432,2.563921,0.000000,1483.780000
8,0,2,80,2521,0,0,759.702674,3.184358,2.625085,0.000000,1523.300000
14,0,2,80,1507,0,0,797.566378,4.230663,2.545405,0.000000,1566.460000
13,0,2,80,1605,0,0,783.024839,2.154437,2.957822,0.000000,1548.800000
3,0,2,80,81624,0,0,597.583448,2.121759,2.989313,0.000000,1337.180000
9,0,2,80,81609,0,0,592.569378,2.117679,2.989342,0.000000,1334.840000
11,0,2,80,18186,0,0,535.871266,0.064479,2.989298,0.000000,1264.080000
6,0,2,80,183084325,0,0,785.819225,3.974119,1.913675,0.000000,1549.260000
4,0,2,88,2309191880,0,0,699.180820,2.630329,2.987591,0.000000,1460.860000
5,0,2,88,458194,0,0,729.610536,5.383360,2.596306,0.000000,1496.740000
8,0,2,88,2505,0,0,782.507668,3.198141,2.648814,0.000000,1551.100000
14,0,2,88,1495,0,0,807.180459,4.222831,2.580722,0.000000,1575.060000
13,0,2,88,1591,0,0,809.054119,2.109064,2.960079,0.000000,1578.580000
3,0,2,88,81158,0,0,614.642539,2.121922,2.989291,0.000000,1358.380000
9,0,2,88,81155,0,0,609.494377,2.117963,2.989022,0.000000,1351.740000
11,0,2,88,18089,0,0,548.580264,0.064479,2.989050,0.000000,1278.080000
6,0,2,88,181021506,0,0,797.149225,3.971916,1.938730,0.000000,1561.100000
4,0,2,96,2297671432,0,0,728.167720,2.630906,2.987459,0.000000,1495.500000
5,0,2,96,471859,0,0,736.560003,5.383782,2.679139,0.000000,1502.760000
8,0,2,96,2486,0,0,787.221689,3.208993,2.630484,0.000000,1555.540000
14,0,2,96,1481,0,0,811.529161,4.211782,2.522090,0.000000,1578.960000
13,0,2,96,1577,0,0,813.715736,2.022233,2.960062,0.000000,1582.320000
3,0,2,96,80820,0,0,632.475308,2.121573,2.988844,0.000000,1377.720000
9,0,2,96,80802,0,0,630.339411,2.117857,2.988955,0.000000,1375.000000
11,0,2,96,18006,0,0,560.259457,0.064479,2.988774,0.000000,1291.220000
6,0,2,96,179114522,0,0,805.259353,3.967795,1.937233,0.000000,1566.660000
4,0,2,104,2279359727,0,0,733.900504,2.629403,2.985834,0.000000,1503.620000
5,0,2,104,449191,0,0,749.184249,5.385969,2.698831,0.000000,1503.360000
